date,sma30,sma60,hashribbons
2021-08-05,103346874.75,105905189.37,Down
2021-08-06,104238813.28,105495565.36,Down
2021-08-07,104942123.09,104903014.06,Up
2021-08-08,105619643.59,104603446.65,Up
2021-08-09,105439049.8,104371322.17,Up
2021-08-10,106427513.4,104522028.25,Up
2021-08-11,106959804.1,103985717.94,Up
2021-08-12,107350181.15,103525161.09,Up
2021-08-13,106918861.72,103103027.77,Up
2021-08-14,108099865.19,103053320.61,Up
2021-08-15,109221254.64,103367717.98,Up
2021-08-16,109977085.82,103295860.34,Up
2021-08-17,111148250.71,103464860.36,Up
2021-08-18,110776635.99,103503796.07,Up
2021-08-19,111982245.78,103754580.53,Up
2021-08-20,112821436.04,104082694.76,Up
2021-08-21,113737147.29,104770893.66,Up
2021-08-22,114906000.02,105216618.7,Up
2021-08-23,116495023.52,106021599.8,Up
2021-08-24,116998309.34,106189812.23,Up
2021-08-25,117973274.24,106906683.32,Up
2021-08-26,118383307.39,108079591.29,Up
2021-08-27,119087863.51,108757067.05,Up
2021-08-28,119578511.47,109328543.33,Up
2021-08-29,120371049.74,110151960.42,Up
2021-08-30,120555778.24,110536785.44,Up
2021-08-31,121059695.5,111152044.12,Up
2021-09-01,121623522.95,111529412.1,Up
2021-09-02,121913070.48,112335457.47,Up
2021-09-03,122966114.07,112924611.57,Up
2021-09-04,123646977.86,113496926.3,Up
2021-09-05,124614556.77,114426685.03,Up
2021-09-06,125623475.94,115282799.52,Up
2021-09-07,126297982.09,115958812.84,Up
2021-09-08,126979829.6,116209439.7,Up
2021-09-09,127196837.17,116812175.28,Up
2021-09-10,127815703.89,117387753.99,Up
2021-09-11,128704656.65,118027418.9,Up
2021-09-12,129575603.21,118247232.46,Up
2021-09-13,130199981.71,119149923.45,Up
2021-09-14,130635008.38,119928131.51,Up
2021-09-15,130817977.24,120397531.53,Up
2021-09-16,130534319.19,120841284.95,Up
2021-09-17,131540049.73,121158342.86,Up
2021-09-18,132300137.8,122141191.79,Up
2021-09-19,133058136.72,122939786.38,Up
2021-09-20,133680426.09,123708786.69,Up
2021-09-21,133255521.97,124080760.99,Up
2021-09-22,132395755.44,124445389.48,Up
2021-09-23,133620239.28,125309274.31,Up
2021-09-24,133905863.45,125939568.84,Up
2021-09-25,134177390.06,126280348.72,Up
2021-09-26,134291520.36,126689691.94,Up
2021-09-27,135055260.19,127316885.83,Up
2021-09-28,135286738.25,127828894.0,Up
2021-09-29,135438626.15,127997202.2,Up
2021-09-30,136618469.38,128839082.44,Up
2021-10-01,137026773.34,129325148.15,Up
2021-10-02,138595822.71,130254446.6,Up
2021-10-03,138997848.37,130981981.22,Up
2021-10-04,139394817.54,131520897.7,Up
2021-10-05,140013866.11,132314211.44,Up
2021-10-06,139311631.04,132467553.49,Up
2021-10-07,139489625.18,132893803.64,Up
2021-10-08,139112180.29,133046004.94,Up
2021-10-09,139876194.45,133536515.81,Up
2021-10-10,140967389.31,134391546.6,Up
2021-10-11,141263896.76,134984276.7,Up
2021-10-12,141195362.87,135385483.04,Up
2021-10-13,141914363.37,136057172.54,Up
2021-10-14,141303922.62,135969465.5,Up
2021-10-15,141618699.8,136218338.52,Up
2021-10-16,141852857.82,136193588.51,Up
2021-10-17,142641360.73,137090705.23,Up
2021-10-18,142797728.23,137548933.01,Up
2021-10-19,143073382.0,138065759.36,Up
2021-10-20,143027318.53,138353872.31,Up
2021-10-21,144149831.27,138702676.62,Up
2021-10-22,145189347.19,138792551.31,Up
2021-10-23,144820407.38,139220323.33,Up
2021-10-24,145252829.56,139579346.51,Up
2021-10-25,146776196.5,140476793.28,Up
2021-10-26,147392101.61,140841810.99,Up
2021-10-27,147737276.24,141396268.21,Up
2021-10-28,148043781.36,141665259.81,Up
2021-10-29,149641812.97,142540219.56,Up
2021-10-30,149416765.77,143017617.58,Up
2021-10-31,149695243.62,143361008.48,Up
2021-11-01,149088822.23,143842322.47,Up
2021-11-02,150037510.07,144517679.22,Up
2021-11-03,150894605.75,145144711.64,Up
2021-11-04,150620912.49,145317389.3,Up
2021-11-05,151865673.48,145588652.26,Up
2021-11-06,152744915.14,146117270.16,Up
2021-11-07,154280489.17,146696334.73,Up
2021-11-08,154181159.41,147028676.93,Up
2021-11-09,154395288.48,147681338.89,Up
2021-11-10,154930266.74,148097081.75,Up
2021-11-11,156183808.01,148689585.44,Up
2021-11-12,155709410.23,148811886.8,Up
2021-11-13,156684614.01,148994268.32,Up
2021-11-14,157881717.19,149750208.49,Up
2021-11-15,159170905.63,150511881.73,Up
2021-11-16,159532523.05,151086941.89,Up
2021-11-17,160244591.92,151521160.07,Up
2021-11-18,160496947.8,151785164.9,Up
2021-11-19,160685965.73,151856642.13,Up
2021-11-20,161208830.56,152679330.92,Up
2021-11-21,160910500.81,153049924.0,Up
2021-11-22,161382911.1,153101659.24,Up
2021-11-23,161250965.43,153251897.5,Up
2021-11-24,161093273.74,153934735.12,Up
2021-11-25,160986015.95,154189058.78,Up
2021-11-26,160720963.0,154229119.62,Up
2021-11-27,161002301.28,154523041.32,Up
2021-11-28,160483331.75,155062572.36,Up
2021-11-29,160617910.65,155017338.21,Up
2021-11-30,160891728.14,155293485.88,Up
2021-12-01,160650471.42,154869646.82,Up
2021-12-02,160716504.41,155377007.24,Up
2021-12-03,161156003.23,156025304.49,Up
2021-12-04,161760382.12,156190647.31,Up
2021-12-05,162341198.56,157103436.02,Up
2021-12-06,163179967.05,157962441.09,Up
2021-12-07,163388438.25,158834463.71,Up
2021-12-08,164761070.06,159471114.73,Up
2021-12-09,165338524.46,159866906.47,Up
2021-12-10,165764575.38,160347421.06,Up
2021-12-11,165981464.53,161082636.27,Up
2021-12-12,166497976.12,161103693.17,Up
2021-12-13,166659792.52,161672203.27,Up
2021-12-14,166748500.34,162315108.77,Up
2021-12-15,166728183.92,162949544.77,Up
2021-12-16,165703051.7,162617787.38,Up
2021-12-17,166078612.24,163161602.08,Up
2021-12-18,165800101.16,163148524.48,Up
2021-12-19,166626516.9,163656241.31,Up
2021-12-20,166951903.5,164080367.03,Up
2021-12-21,168447277.29,164678889.05,Up
2021-12-22,169083316.17,165233113.63,Up
2021-12-23,170217863.69,165734414.56,Up
2021-12-24,170373037.69,165733155.71,Up
2021-12-25,171394396.78,166190206.37,Up
2021-12-26,171824398.77,166272680.89,Up
2021-12-27,172404189.42,166703245.35,Up
2021-12-28,172622232.56,166552782.15,Up
2021-12-29,173161570.48,166889740.57,Up
2021-12-30,172988295.65,166940011.9,Up
2021-12-31,173910573.83,167280522.62,Up
2022-01-01,175091712.86,167904108.63,Up
2022-01-02,175228644.24,168192323.74,Up
2022-01-03,175122760.17,168441571.15,Up
2022-01-04,174891298.13,168616248.35,Up
2022-01-05,174558432.25,168869199.65,Up
2022-01-06,174730875.46,169059656.86,Up
2022-01-07,174143856.34,169452463.2,Up
2022-01-08,173920086.11,169629305.29,Up
2022-01-09,173840668.15,169802621.77,Up
2022-01-10,173687788.79,169834626.66,Up
2022-01-11,174455673.29,170476824.7,Up
2022-01-12,174416162.08,170537977.3,Up
2022-01-13,175711384.84,171229942.59,Up
2022-01-14,176479561.95,171603872.93,Up
2022-01-15,178572816.99,172137934.34,Up
2022-01-16,179666410.3,172872511.27,Up
2022-01-17,181036549.75,173418325.46,Up
2022-01-18,180555150.83,173590833.86,Up
2022-01-19,181768434.33,174360168.91,Up
2022-01-20,182138619.39,175292948.34,Up
2022-01-21,182071936.92,175577626.54,Up
2022-01-22,181893813.76,176055838.72,Up
2022-01-23,182064818.42,176218928.06,Up
2022-01-24,182781394.19,177087895.49,Up
2022-01-25,184102480.52,177963439.65,Up
2022-01-26,183889238.29,178146713.86,Up
2022-01-27,184283216.63,178452724.6,Up
2022-01-28,185250184.75,179205877.62,Up
2022-01-29,187042119.15,180015207.4,Up
2022-01-30,187495025.43,180702799.63,Up
2022-01-31,186890439.88,180991076.37,Up
2022-02-01,187334554.85,181281599.55,Up
2022-02-02,188458472.35,181790616.26,Up
2022-02-03,189035965.55,181963631.84,Up
2022-02-04,188751619.07,181655025.66,Up
2022-02-05,188142522.51,181436698.99,Up
2022-02-06,189411121.07,181777488.71,Up
2022-02-07,189616993.9,181768540.01,Up
2022-02-08,190733663.1,182287165.63,Up
2022-02-09,191190777.76,182439283.28,Up
2022-02-10,191311326.86,182883500.07,Up
2022-02-11,191978047.64,183197104.86,Up
2022-02-12,193019581.61,184365483.22,Up
2022-02-13,193586237.11,185032899.53,Up
2022-02-14,193649069.52,186110943.25,Up
2022-02-15,194321423.9,186993917.1,Up
2022-02-16,194718857.68,187877703.71,Up
2022-02-17,196345705.14,188450427.98,Up
2022-02-18,195569005.61,188668719.97,Up
2022-02-19,195648971.06,188893795.23,Up
2022-02-20,196455288.47,189263612.7,Up
2022-02-21,196239501.05,189066657.41,Up
2022-02-22,197058590.54,189561704.48,Up
2022-02-23,197387664.39,190084529.29,Up
2022-02-24,196794289.42,190448384.97,Up
2022-02-25,197264854.07,190577046.18,Up
2022-02-26,197274194.34,190778705.49,Up
2022-02-27,196777890.68,191014037.71,Up
2022-02-28,197336479.8,192189299.48,Up
2022-03-01,198398247.51,192946636.47,Up
2022-03-02,198387571.76,192639005.82,Up
2022-03-03,198415598.96,192875076.91,Up
2022-03-04,198006464.92,193232468.64,Up
2022-03-05,197131800.53,193083883.04,Up
2022-03-06,197363526.51,193057572.79,Up
2022-03-07,198856950.01,193499736.26,Up
2022-03-08,198713995.25,194062558.16,Up
2022-03-09,198999057.78,194308025.84,Up
2022-03-10,198807602.42,194770632.76,Up
2022-03-11,198915759.18,195053268.47,Up
2022-03-12,199536051.52,195423689.19,Up
2022-03-13,200149220.33,196063633.99,Up
2022-03-14,198863501.63,195941541.62,Up
2022-03-15,198221233.65,195903735.38,Up
2022-03-16,198530516.21,196089792.87,Up
2022-03-17,198040848.17,196181136.03,Up
2022-03-18,197646505.36,196182681.52,Up
2022-03-19,197578231.88,196961968.51,Up
2022-03-20,198373792.56,196971399.09,Up
2022-03-21,198428736.59,197038853.83,Up
2022-03-22,198533432.18,197494360.33,Up
2022-03-23,199429348.47,197834424.76,Up
2022-03-24,198890373.19,197974481.86,Up
2022-03-25,199035443.49,198211553.94,Up
2022-03-26,200242113.57,198518201.5,Up
2022-03-27,199991418.45,198628136.26,Up
2022-03-28,201431502.51,199352848.43,Up
2022-03-29,201997911.49,199387901.08,Up
2022-03-30,201002337.51,199169408.66,Up
2022-03-31,199979274.03,199188760.77,Up
2022-04-01,200355839.68,199371705.72,Up
2022-04-02,199923859.41,199169729.19,Up
2022-04-03,200162665.05,199084564.99,Up
2022-04-04,202031903.33,199581851.93,Up
2022-04-05,202920133.18,200141829.84,Up
2022-04-06,203269139.41,201063044.71,Up
2022-04-07,203049715.51,200881855.38,Up
2022-04-08,203097326.48,201048192.13,Up
2022-04-09,203725393.69,201266498.06,Up
2022-04-10,204057219.66,201486489.42,Up
2022-04-11,203425217.47,201480634.5,Up
2022-04-12,203779377.78,201964299.06,Up
2022-04-13,203426436.51,201144969.07,Up
2022-04-14,203561009.98,200891121.82,Up
2022-04-15,203874839.47,201202677.84,Up
2022-04-16,202892143.11,200466495.64,Up
2022-04-17,204104312.98,200875409.17,Up
2022-04-18,203320721.2,200449476.54,Up
2022-04-19,202114912.64,200244352.6,Up
2022-04-20,202638335.64,200533536.12,Up
2022-04-21,203764651.73,201149041.95,Up
2022-04-22,203482724.42,201456036.44,Up
2022-04-23,204601353.04,201745863.11,Up
2022-04-24,205502784.7,202269114.09,Up
2022-04-25,205755833.84,202998973.7,Up
2022-04-26,206344610.94,203168014.7,Up
2022-04-27,207229138.83,204330320.67,Up
2022-04-28,206877029.32,204437470.4,Up
2022-04-29,208141402.76,204571870.14,Up
2022-04-30,209062531.1,204520902.57,Up
2022-05-01,210628200.91,205492020.3,Up
2022-05-02,212132498.59,206028179.0,Up
2022-05-03,212953623.58,206558144.31,Up
2022-05-04,212677255.87,207354579.6,Up
2022-05-05,213559753.06,208239943.12,Up
2022-05-06,213464860.28,208366999.85,Up
2022-05-07,213987767.28,208518741.39,Up
2022-05-08,215292586.11,209194956.29,Up
2022-05-09,215697390.67,209711392.18,Up
2022-05-10,216638565.33,210347892.5,Up
2022-05-11,217657575.04,210541396.25,Up
2022-05-12,217400844.45,210590111.11,Up
2022-05-13,218640230.21,211033333.36,Up
2022-05-14,219461600.37,211511305.17,Up
2022-05-15,218389412.35,211132125.91,Up
2022-05-16,220614620.06,211753381.58,Up
2022-05-17,220509621.62,212306967.3,Up
2022-05-18,221181328.68,212251024.94,Up
2022-05-19,221699341.62,211907127.13,Up
2022-05-20,220844312.52,211741324.08,Up
2022-05-21,219930831.35,211847741.54,Up
2022-05-22,219934367.5,211708545.96,Up
2022-05-23,220596093.95,212598723.5,Up
2022-05-24,218812321.18,212157552.94,Up
2022-05-25,218550970.53,212153402.19,Up
2022-05-26,218988263.24,212666437.09,Up
2022-05-27,217707481.51,212468310.17,Up
2022-05-28,218522655.08,212699842.2,Up
2022-05-29,218498716.08,213320059.42,Up
2022-05-30,218722478.44,213892504.77,Up
2022-05-31,217710635.45,214169418.18,Up
2022-06-01,216548976.85,214340737.72,Up
2022-06-02,215336071.26,214144847.42,Up
2022-06-03,215212369.06,213944812.46,Up
2022-06-04,214347440.12,213953596.59,Up
2022-06-05,214569837.15,214017348.72,Up
2022-06-06,214941025.66,214464396.47,Up
2022-06-07,215314262.28,215303424.2,Up
2022-06-08,216545363.44,216121377.05,Up
2022-06-09,216298739.11,216468652.22,Down
2022-06-10,216166566.89,216912070.97,Down
2022-06-11,216903486.02,217152165.23,Down
2022-06-12,215405236.44,217022733.33,Down
2022-06-13,214777681.95,217119641.16,Down
2022-06-14,215786347.24,217087879.8,Down
2022-06-15,215573525.63,218094072.85,Down
2022-06-16,213932755.42,217221188.52,Down
2022-06-17,212413192.18,216797260.43,Down
2022-06-18,213923654.33,217811497.98,Down
2022-06-19,213969283.49,217406798.0,Down
2022-06-20,213602249.5,216766540.43,Down
2022-06-21,214811633.56,217373000.53,Down
2022-06-22,212962845.28,216779469.62,Down
2022-06-23,214196543.99,216504432.59,Down
2022-06-24,213201801.26,215876385.9,Down
2022-06-25,213615325.55,216301794.39,Down
2022-06-26,213540496.24,215623988.88,Down
2022-06-27,212872268.05,215697461.57,Down
2022-06-28,212644480.0,215571598.04,Down
2022-06-29,212413980.75,215568229.6,Down
2022-06-30,213559764.38,215635199.92,Down
2022-07-01,213388023.55,214968500.2,Down
2022-07-02,213957217.78,214646644.52,Down
2022-07-03,214467653.67,214840011.36,Down
2022-07-04,214588274.27,214467857.2,Up
2022-07-05,213137162.01,213853499.58,Down
2022-07-06,211926104.6,213433565.13,Down
2022-07-07,211484692.4,213399477.34,Down
2022-07-08,209750657.62,213148010.53,Down
2022-07-09,208897487.21,212598113.16,Down
2022-07-10,208911959.66,212539263.28,Down
2022-07-11,207125980.83,212014733.42,Down
2022-07-12,208047434.17,211726335.31,Down
2022-07-13,206687244.93,210732463.44,Down
2022-07-14,205351009.99,210568678.62,Down
2022-07-15,203930877.08,209752201.36,Down
2022-07-16,205108848.57,209520801.99,Down
2022-07-17,205679441.84,209046317.01,Down
2022-07-18,204179555.18,209051604.76,Down
2022-07-19,204171946.5,209070614.99,Down
2022-07-20,203634840.11,208618544.8,Down
2022-07-21,202735377.0,208773505.28,Down
2022-07-22,202355890.46,207659367.87,Down
2022-07-23,201974761.48,208085652.74,Down
2022-07-24,202858247.92,208030024.59,Down
2022-07-25,201975475.03,207795400.29,Down
2022-07-26,202555639.63,208048067.94,Down
2022-07-27,203463234.47,208167751.26,Down
2022-07-28,202779564.94,207712022.47,Down
2022-07-29,202080339.4,207247160.08,Down
2022-07-30,199621076.94,206590420.66,Down
2022-07-31,200030138.99,206709081.27,Down
2022-08-01,199509019.56,206733118.67,Down
2022-08-02,199026783.37,206747218.52,Down
2022-08-03,198673655.21,206630964.74,Down
2022-08-04,199001672.96,206069417.48,Down
2022-08-05,199784540.72,205855322.66,Down
2022-08-06,199716822.44,205600757.42,Down
2022-08-07,199990490.85,204870574.23,Down
2022-08-08,200240164.32,204568825.77,Down
2022-08-09,199525329.64,204218644.65,Down
2022-08-10,200493116.8,203809548.82,Down
2022-08-11,199734837.95,203891136.06,Down
2022-08-12,201610723.0,204148983.97,Down
2022-08-13,202110032.63,203730521.31,Down
2022-08-14,201459712.08,202695294.58,Down
2022-08-15,201079780.93,203094314.75,Down
2022-08-16,201999261.67,203839351.76,Down
2022-08-17,201693569.34,202936562.26,Down
2022-08-18,201775524.45,202973735.48,Down
2022-08-19,204051150.15,203842995.13,Up
2022-08-20,204423510.99,203579443.99,Up
2022-08-21,205225363.5,203790626.98,Up
2022-08-22,204970726.81,203472744.15,Up
2022-08-23,205846858.98,204352553.45,Up
2022-08-24,206189843.18,204082659.11,Up
2022-08-25,206317589.65,204436614.64,Up
2022-08-26,207014542.67,205238888.57,Up
2022-08-27,207356434.77,205067999.85,Up
2022-08-28,208220554.64,205150447.02,Up
2022-08-29,209676835.24,204648956.09,Up
2022-08-30,210312612.93,205171375.96,Up
2022-08-31,211422511.77,205465765.66,Up
2022-09-01,211393489.41,205210136.39,Up
2022-09-02,211361372.14,205017513.67,Up
2022-09-03,212796986.46,205899329.71,Up
2022-09-04,214417449.16,207100994.94,Up
2022-09-05,214754430.57,207235626.5,Up
2022-09-06,214620161.54,207305326.19,Up
2022-09-07,215391494.75,207815829.54,Up
2022-09-08,215234257.76,207379793.7,Up
2022-09-09,215870177.46,208181647.13,Up
2022-09-10,217392875.2,208563856.57,Up
2022-09-11,219596533.98,210603628.49,Up
2022-09-12,220960600.34,211535316.49,Up
2022-09-13,221825997.44,211642854.76,Up
2022-09-14,221800204.0,211439992.46,Up
2022-09-15,222696342.46,212347802.06,Up
2022-09-16,223470619.36,212582094.35,Up
2022-09-17,225749280.55,213762402.5,Up
2022-09-18,225564357.28,214807753.71,Up
2022-09-19,225467434.44,214945472.72,Up
2022-09-20,226679636.08,215952499.79,Up
2022-09-21,227354722.68,216162724.74,Up
2022-09-22,226071087.01,215958972.99,Up
2022-09-23,226380597.98,216285220.58,Up
2022-09-24,226663477.61,216490533.63,Up
2022-09-25,226200815.95,216607679.31,Up
2022-09-26,227353797.58,217355116.18,Up
2022-09-27,226640028.81,217430291.73,Up
2022-09-28,227068131.1,218372483.17,Up
2022-09-29,226888508.21,218600560.57,Up
2022-09-30,228320035.99,219871273.88,Up
2022-10-01,230642211.58,221017850.49,Up
2022-10-02,232179197.46,221770284.8,Up
2022-10-03,232636362.6,222716674.53,Up
2022-10-04,232483295.77,223450372.47,Up
2022-10-05,233723744.33,224239087.45,Up
2022-10-06,234697379.33,224658770.44,Up
2022-10-07,236089273.8,225740384.28,Up
2022-10-08,238664282.98,226949270.37,Up
2022-10-09,239329306.98,227599742.22,Up
2022-10-10,240697912.44,229045393.82,Up
2022-10-11,240568821.89,230082677.94,Up
2022-10-12,240799460.78,230880030.56,Up
2022-10-13,242162927.49,231994462.46,Up
2022-10-14,244624452.83,233212328.41,Up
2022-10-15,245787959.62,234242151.04,Up
2022-10-16,247488296.63,235479457.99,Up
2022-10-17,247312501.23,236530890.89,Up
2022-10-18,247514237.78,236539297.53,Up
2022-10-19,249521427.72,237494431.08,Up
2022-10-20,250006385.29,238343010.69,Up
2022-10-21,251724518.29,239539620.48,Up
2022-10-22,252952796.01,239511941.51,Up
2022-10-23,254944725.92,240662661.95,Up
2022-10-24,255493246.1,241078361.85,Up
2022-10-25,255134148.09,240667482.02,Up
2022-10-26,256629974.59,241991886.09,Up
2022-10-27,258020148.42,242330088.62,Up
2022-10-28,259921256.06,243494693.58,Up
2022-10-29,261218601.67,244053554.94,Up
2022-10-30,260676568.36,244498302.17,Up
2022-10-31,261830366.73,246236289.16,Up
2022-11-01,262461243.43,247320220.45,Up
2022-11-02,261905199.03,247270780.82,Up
2022-11-03,263445028.67,247964162.22,Up
2022-11-04,262224984.7,247974364.52,Up
2022-11-05,263179191.37,248938285.35,Up
2022-11-06,262655302.75,249372288.28,Up
2022-11-07,262333767.82,250499025.4,Up
2022-11-08,264052536.48,251690921.73,Up
2022-11-09,263701617.03,252199764.73,Up
2022-11-10,263392002.43,251980412.16,Up
2022-11-11,263470637.22,252135049.0,Up
2022-11-12,265205432.18,253684179.83,Up
2022-11-13,263858349.75,254241401.29,Up
2022-11-14,262381805.17,254084882.4,Up
2022-11-15,263326609.27,255407452.95,Up
2022-11-16,263612792.45,255462646.84,Up
2022-11-17,263640051.33,255577144.56,Up
2022-11-18,263197158.9,256359293.31,Up
2022-11-19,263595633.23,256801009.26,Up
2022-11-20,263471224.79,257597871.54,Up
2022-11-21,263344539.38,258148667.7,Up
2022-11-22,261898823.78,258421774.85,Up
2022-11-23,262230833.5,258862039.8,Up
2022-11-24,262682634.33,258908391.21,Up
2022-11-25,260752848.5,258691411.55,Up
2022-11-26,259186621.55,258603384.99,Up
2022-11-27,257808642.31,258864949.19,Down
2022-11-28,257590937.94,259404769.81,Down
2022-11-29,257371711.62,259024139.99,Down
2022-11-30,255261668.22,258546017.47,Down
2022-12-01,255840109.02,259150676.23,Down
2022-12-02,256047000.72,258976099.88,Down
